yyyymm,temperature_volw_mean,salinity_volw_mean,temperature_uncert,salinity_uncert,temperature_obs_wt,salinity_obs_wt
193008,273.909,34.6157,0.300121,0.0623316,0.266254,0.227772
193009,273.91,34.6154,0.302499,0.0623484,0.201337,0.179997
193010,273.897,34.6193,0.306772,0.0629396,0.167391,0.117091
193011,273.888,34.6199,0.309187,0.063155,0.100737,0.0992808
193012,273.868,34.6184,0.305337,0.0630887,0.155905,0.150379
193101,273.872,34.6217,0.305823,0.0627838,0.177811,0.181436
193102,273.87,34.6228,0.306715,0.0630613,0.169704,0.170529
193103,273.878,34.6262,0.307291,0.0629283,0.127568,0.125434
193104,273.871,34.6283,0.308653,0.0629647,0.0941633,0.092962
193105,273.867,34.6262,0.308594,0.062949,0.113338,0.115848
193106,273.847,34.6223,0.309513,0.0632196,0.137406,0.118265
193107,273.848,34.6209,0.30239,0.0624752,0.201321,0.210017
193108,273.864,34.618,0.298998,0.0620139,0.214521,0.210591
193109,273.869,34.6193,0.302253,0.0622613,0.177358,0.150268
193110,273.857,34.6197,0.306175,0.0628428,0.15878,0.102429
193111,273.86,34.6206,0.306895,0.063005,0.105288,0.110365
193112,273.873,34.6209,0.310134,0.0634362,0.0743093,0.0740286
193201,273.873,34.6237,0.310319,0.063782,0.117894,0.121133
193202,273.872,34.6257,0.311216,0.063723,0.107714,0.111335
193203,273.881,34.6269,0.311128,0.063434,0.115963,0.119028
193204,273.88,34.6303,0.312954,0.0633695,0.11268,0.115816
193205,273.872,34.6279,0.311267,0.0632681,0.12765,0.122662
193206,273.868,34.6243,0.310622,0.0636193,0.113076,0.104708
193207,273.876,34.6211,0.304712,0.0633859,0.203346,0.187956
193208,273.876,34.6172,0.302487,0.0623923,0.281494,0.260571
193209,273.876,34.6157,0.302591,0.0622278,0.276248,0.246324
193210,273.871,34.6164,0.305378,0.0626377,0.181649,0.134685
193211,273.858,34.6179,0.304892,0.0628722,0.151498,0.13004
193212,273.873,34.6184,0.306486,0.0629409,0.102496,0.102268
193301,273.885,34.6205,0.308477,0.0629579,0.105926,0.107307
193302,273.889,34.6234,0.306922,0.0628257,0.129327,0.129731
193303,273.898,34.6264,0.306379,0.0635001,0.162794,0.151617
193304,273.897,34.6286,0.30793,0.0634822,0.110993,0.113236
193305,273.883,34.6292,0.307612,0.0631811,0.126458,0.129749
193306,273.88,34.625,0.309168,0.0633439,0.122231,0.125979
193307,273.888,34.622,0.305214,0.0635065,0.177348,0.179426
193308,273.901,34.6191,0.304455,0.0632686,0.212579,0.214768
193309,273.881,34.6184,0.303914,0.0626813,0.232304,0.216131
193310,273.87,34.6228,0.307741,0.0630653,0.107244,0.0966294
193311,273.873,34.6227,0.310979,0.0634829,0.0909589,0.0719483
193312,273.89,34.6237,0.310731,0.0634656,0.126498,0.0967892
193401,273.89,34.6269,0.307856,0.0628487,0.203567,0.19069
193402,273.883,34.6289,0.309662,0.0631611,0.124929,0.0976997
193403,273.879,34.632,0.305311,0.0624693,0.198933,0.194611
193404,273.881,34.6328,0.305622,0.0626777,0.168008,0.146049
193405,273.87,34.6314,0.306928,0.0626487,0.170385,0.166182
193406,273.866,34.6287,0.307795,0.0627441,0.161622,0.165543
193407,273.867,34.6239,0.30577,0.0624955,0.231578,0.217567
193408,273.883,34.6198,0.300854,0.0618261,0.272072,0.2639
193409,273.889,34.6197,0.302432,0.0620479,0.224361,0.229647
193410,273.883,34.6213,0.307492,0.0629406,0.134235,0.122321
193411,273.87,34.6219,0.309137,0.0633554,0.141614,0.141839
193412,273.88,34.6227,0.311538,0.0635971,0.0992029,0.0663308
193501,273.882,34.6244,0.312402,0.0635788,0.12109,0.106964
193502,273.885,34.6271,0.310715,0.0634958,0.183758,0.142071
193503,273.892,34.6285,0.310632,0.0634259,0.17159,0.163904
193504,273.886,34.6317,0.311274,0.0632154,0.121796,0.119502
193505,273.892,34.6322,0.308965,0.0628675,0.182056,0.194646
193506,273.868,34.626,0.308639,0.0627384,0.164305,0.121751
193507,273.874,34.6233,0.306516,0.0623569,0.176172,0.161174
193508,273.902,34.6212,0.303428,0.0621333,0.253311,0.223214
193509,273.906,34.6209,0.304865,0.0621456,0.177545,0.178111
193510,273.896,34.6221,0.305756,0.0624772,0.143094,0.14077
193511,273.88,34.6225,0.306627,0.0626863,0.133474,0.133858
193512,273.896,34.6229,0.310394,0.0631789,0.0728619,0.0776359
193601,273.889,34.6253,0.310961,0.0630371,0.181417,0.195922
193602,273.881,34.6278,0.309056,0.0631299,0.173181,0.165836
193603,273.886,34.6302,0.307369,0.0630085,0.207698,0.189085
193604,273.881,34.6329,0.309779,0.0630707,0.116133,0.113136
193605,273.872,34.63,0.309035,0.0629142,0.170148,0.157065
193606,273.867,34.6285,0.308111,0.0629281,0.191316,0.179677
193607,273.871,34.6234,0.307409,0.0628362,0.178024,0.151713
193608,273.905,34.6215,0.307572,0.062749,0.198973,0.21133
193609,273.906,34.6196,0.307486,0.0626125,0.170081,0.167462
193610,273.894,34.6217,0.309156,0.0628553,0.151225,0.146611
193611,273.898,34.6234,0.309201,0.063248,0.178965,0.170043
193612,273.893,34.625,0.307847,0.0632085,0.158468,0.149445
193701,273.892,34.6261,0.309727,0.063498,0.149614,0.13005
193702,273.896,34.6285,0.309757,0.0635447,0.152829,0.139648
193703,273.891,34.6342,0.30652,0.0633604,0.222649,0.193926
193704,273.888,34.634,0.307863,0.0630973,0.158436,0.151144
193705,273.899,34.6339,0.308529,0.0630287,0.153757,0.152172
193706,273.882,34.6302,0.309349,0.0630333,0.195071,0.197257
193707,273.896,34.6251,0.306749,0.0625278,0.209191,0.207389
193708,273.915,34.6233,0.305657,0.0623038,0.218042,0.212941
193709,273.91,34.6226,0.306506,0.0624251,0.209331,0.182983
193710,273.902,34.6239,0.308931,0.0627856,0.125579,0.104828
193711,273.896,34.6244,0.311956,0.0633102,0.142625,0.124392
193712,273.909,34.625,0.313212,0.0633871,0.135894,0.100357
193801,273.9,34.626,0.310914,0.0632635,0.199022,0.1794
193802,273.902,34.6281,0.308432,0.0628069,0.253808,0.2465
193803,273.893,34.6324,0.303923,0.062474,0.258004,0.235424
193804,273.895,34.6358,0.304391,0.0623078,0.219182,0.194096
193805,273.885,34.6338,0.306251,0.0625781,0.194137,0.149532
193806,273.878,34.6304,0.305309,0.0627273,0.215761,0.169308
193807,273.882,34.6275,0.302535,0.0625401,0.243192,0.219276
193808,273.895,34.6238,0.304456,0.0624084,0.262977,0.247736
193809,273.907,34.624,0.305481,0.0625047,0.192992,0.194944
193810,273.9,34.6196,0.308829,0.0626416,0.144594,0.131485
193811,273.894,34.6168,0.310179,0.0624713,0.153933,0.156908
193812,273.904,34.6166,0.311125,0.062437,0.153996,0.157489
193901,273.903,34.622,0.309176,0.0623911,0.192597,0.175659
193902,273.908,34.6245,0.308701,0.0624633,0.196512,0.18377
193903,273.907,34.627,0.308997,0.0625739,0.185551,0.165554
193904,273.9,34.6304,0.310326,0.0625719,0.167729,0.158792
193905,273.893,34.6287,0.308051,0.0622351,0.200671,0.186045
193906,273.904,34.6286,0.304699,0.0616033,0.187277,0.19385
193907,273.91,34.6226,0.306849,0.0622653,0.185077,0.192257
193908,273.92,34.6197,0.308297,0.0623619,0.21594,0.22024
193909,273.912,34.6195,0.307703,0.0622704,0.176609,0.187998
193910,273.907,34.6202,0.31051,0.0627199,0.0953553,0.0799451
193911,273.903,34.6177,0.312585,0.0630419,0.0969143,0.085938
193912,273.911,34.6194,0.313404,0.0632433,0.124616,0.105396
194001,273.906,34.6237,0.312669,0.0633672,0.124132,0.0986411
194002,273.902,34.6265,0.314046,0.0634587,0.0922489,0.0765491
194003,273.902,34.6301,0.314478,0.0635897,0.101071,0.0916889
194004,273.894,34.6321,0.31441,0.0635258,0.115049,0.0908581
194005,273.884,34.6306,0.313647,0.0634199,0.11364,0.111474
194006,273.877,34.6259,0.314417,0.0635614,0.113827,0.121003
194007,273.885,34.6219,0.311788,0.063177,0.139797,0.123232
194008,273.897,34.6176,0.310957,0.0628795,0.132159,0.127076
194009,273.89,34.6159,0.310809,0.0625837,0.162217,0.150784
194010,273.877,34.6167,0.313164,0.0631446,0.0885759,0.0891872
194011,273.878,34.6166,0.314587,0.0635994,0.0838929,0.0700979
194012,273.888,34.6157,0.316156,0.0638324,0.0728239,0.0699605
194101,273.891,34.6183,0.317006,0.0640189,0.0657411,0.0486955
194102,273.892,34.6225,0.315731,0.063885,0.0904533,0.0725788
194103,273.887,34.6246,0.315251,0.063844,0.0740605,0.0724176
194104,273.878,34.6291,0.314622,0.0629507,0.139227,0.129966
194105,273.867,34.6273,0.315001,0.0633425,0.105655,0.0963923
194106,273.857,34.6233,0.316029,0.0637046,0.069011,0.0632292
194107,273.866,34.6182,0.315645,0.0639249,0.123073,0.0985188
194108,273.88,34.6167,0.316372,0.0639842,0.079205,0.0357123
194109,273.88,34.6154,0.315491,0.0634962,0.114139,0.101504
194110,273.871,34.6169,0.31586,0.0636217,0.0715029,0.0724373
194111,273.87,34.6176,0.316298,0.0638883,0.0933311,0.0519948
194112,273.88,34.6176,0.316782,0.064073,0.0868641,0.0328527
194201,273.885,34.6203,0.317378,0.064183,0.0657015,0.0493516
194202,273.885,34.6232,0.317733,0.0642236,0.0737162,0.0482489
194203,273.885,34.626,0.317174,0.0640319,0.0927003,0.0639147
194204,273.883,34.6273,0.317733,0.0639965,0.0608663,0.0610096
194205,273.878,34.6271,0.317744,0.0639264,0.104285,0.0890992
194206,273.867,34.624,0.317014,0.0638829,0.129119,0.108921
194207,273.867,34.6186,0.316425,0.0637971,0.127265,0.111233
194208,273.876,34.6169,0.315504,0.0638669,0.133178,0.101807
194209,273.88,34.6156,0.315887,0.0637709,0.102008,0.0939745
194210,273.873,34.6157,0.316101,0.0637823,0.104294,0.0698149
194211,273.871,34.6154,0.316564,0.063918,0.0891247,0.0725823
194212,273.883,34.6158,0.317162,0.064035,0.0859438,0.0605926
194301,273.887,34.6198,0.317584,0.0641439,0.0823346,0.0483231
194302,273.884,34.6231,0.317884,0.0641048,0.0645669,0.0335747
194303,273.883,34.625,0.317479,0.0639864,0.0891471,0.0646958
194304,273.882,34.6268,0.317517,0.0640742,0.0965047,0.0794018
194305,273.876,34.6249,0.3173,0.063964,0.101639,0.0858327
194306,273.87,34.6209,0.316238,0.0637211,0.09719,0.105644
194307,273.878,34.6166,0.315851,0.0636866,0.107661,0.114832
194308,273.884,34.615,0.315501,0.0636627,0.145594,0.131119
194309,273.885,34.6158,0.316492,0.0638331,0.0944766,0.075257
194310,273.875,34.6182,0.316909,0.0640534,0.107338,0.0276692
194311,273.873,34.6186,0.317347,0.0641682,0.0675771,0.0351149
194312,273.883,34.6187,0.317812,0.0642654,0.0646467,0.0177101
194401,273.888,34.6213,0.318065,0.0641314,0.0703342,0.0356315
194402,273.891,34.6225,0.317559,0.0640153,0.0776628,0.0420457
194403,273.894,34.6249,0.31737,0.0639822,0.0850485,0.0419062
194404,273.888,34.6266,0.317618,0.0641396,0.0801109,0.0239285
194405,273.883,34.6255,0.317553,0.0641901,0.0880648,0.0296086
194406,273.875,34.6226,0.31637,0.0641126,0.120683,0.0571193
194407,273.878,34.6185,0.31569,0.0641601,0.136771,0.0627802
194408,273.89,34.6162,0.31424,0.0641856,0.190212,0.0554589
194409,273.889,34.6157,0.314479,0.064254,0.161517,0.0537112
194410,273.884,34.6176,0.314607,0.0642243,0.159832,0.0690255
194411,273.878,34.6184,0.315818,0.0643083,0.0868342,0.0208017
194412,273.889,34.6188,0.316809,0.0643629,0.0758962,0.0160546
194501,273.892,34.621,0.317524,0.0643893,0.0700562,0.0179553
194502,273.89,34.6233,0.317405,0.0644087,0.0980464,0.0201749
194503,273.891,34.6243,0.31674,0.0641484,0.0985285,0.047326
194504,273.889,34.6252,0.317253,0.0642132,0.0766914,0.0557473
194505,273.882,34.6247,0.317333,0.0642552,0.105075,0.0543479
194506,273.873,34.6209,0.317047,0.0642172,0.0966562,0.0426232
194507,273.876,34.6163,0.316268,0.0641878,0.140768,0.052887
194508,273.889,34.6134,0.313994,0.0642817,0.167842,0.0859061
194509,273.91,34.6172,0.309133,0.0635095,0.2118,0.143663
194510,273.898,34.6184,0.311719,0.0638365,0.129702,0.0607148
194511,273.891,34.6196,0.314362,0.0640198,0.0817251,0.06321
194512,273.901,34.6199,0.314913,0.0641896,0.100538,0.0197582
194601,273.903,34.6228,0.316015,0.0642402,0.0805491,0.0246419
194602,273.901,34.6235,0.315882,0.0640769,0.0979502,0.0402833
194603,273.903,34.6256,0.315753,0.0640114,0.109145,0.0392922
194604,273.9,34.6269,0.315904,0.0639848,0.104892,0.0415684
194605,273.892,34.6273,0.314617,0.0637627,0.113159,0.0634666
194606,273.883,34.6241,0.312406,0.0635691,0.148908,0.0986743
194607,273.896,34.6237,0.307851,0.062468,0.247217,0.233058
194608,273.901,34.6195,0.308981,0.0622853,0.256226,0.228215
194609,273.905,34.618,0.310012,0.0624859,0.257448,0.224354
194610,273.905,34.6184,0.31176,0.0628868,0.116873,0.0875043
194611,273.898,34.6187,0.31367,0.06352,0.0997638,0.0284817
194612,273.904,34.6195,0.309495,0.0637665,0.244782,0.0651306
194701,273.9,34.6194,0.306892,0.0638647,0.279943,0.096951
194702,273.899,34.6229,0.30271,0.0638254,0.457622,0.114988
194703,273.898,34.6259,0.307263,0.0640747,0.228476,0.0916067
194704,273.893,34.6282,0.31109,0.0641454,0.0953866,0.0798219
194705,273.889,34.6271,0.313249,0.064233,0.105621,0.049793
194706,273.898,34.6247,0.307825,0.0633508,0.163343,0.161612
194707,273.897,34.6219,0.30333,0.0628311,0.304578,0.246414
194708,273.92,34.6177,0.304486,0.0623064,0.313281,0.245615
194709,273.919,34.6174,0.306779,0.0624396,0.263532,0.167245
194710,273.907,34.6182,0.310257,0.0630204,0.124697,0.0795651
194711,273.898,34.6189,0.312512,0.0633453,0.103184,0.0553424
194712,273.899,34.6187,0.310828,0.0635887,0.232008,0.103735
194801,273.89,34.6208,0.308138,0.0638141,0.256505,0.112886
194802,273.883,34.6244,0.305935,0.0634176,0.205625,0.14616
194803,273.886,34.6246,0.310244,0.0636803,0.109879,0.0687916
194804,273.89,34.6276,0.311722,0.0637416,0.123902,0.0933726
194805,273.885,34.6278,0.308407,0.06322,0.168104,0.134054
194806,273.883,34.6241,0.307028,0.0629656,0.174383,0.160643
194807,273.886,34.6201,0.299715,0.0621378,0.290137,0.279436
194808,273.895,34.616,0.30184,0.0618652,0.311451,0.28964
194809,273.901,34.6157,0.30455,0.0622103,0.318511,0.225072
194810,273.895,34.6179,0.30696,0.0623721,0.170088,0.127845
194811,273.899,34.6194,0.310028,0.0628521,0.127617,0.0963022
194812,273.909,34.6196,0.31262,0.0633544,0.105504,0.0451814
194901,273.902,34.6219,0.313725,0.0636017,0.117324,0.0478416
194902,273.905,34.6243,0.312571,0.0636513,0.158009,0.0488859
194903,273.903,34.6268,0.310918,0.0632817,0.144421,0.108111
194904,273.912,34.6296,0.312758,0.0634286,0.107851,0.0830246
194905,273.904,34.6295,0.310363,0.0631254,0.173639,0.120276
194906,273.889,34.6247,0.307967,0.0627363,0.190424,0.154244
194907,273.884,34.6209,0.301857,0.0622791,0.266108,0.247549
194908,273.885,34.6172,0.302515,0.0623306,0.299727,0.288324
194909,273.908,34.6175,0.304379,0.0623778,0.220808,0.177147
194910,273.898,34.6196,0.308691,0.0629426,0.146907,0.094399
194911,273.891,34.6207,0.309384,0.0631436,0.128478,0.0912855
194912,273.9,34.6208,0.312488,0.0635153,0.102528,0.0482686
195001,273.896,34.6225,0.311205,0.0635529,0.152829,0.108281
195002,273.884,34.6241,0.310525,0.0635635,0.166219,0.0749955
195003,273.908,34.6274,0.30992,0.0633699,0.139476,0.0983822
195004,273.909,34.6303,0.30978,0.0626882,0.182269,0.126414
195005,273.917,34.6299,0.307494,0.0625066,0.225929,0.165036
195006,273.883,34.6289,0.303193,0.0618305,0.234582,0.205271
195007,273.886,34.6232,0.301277,0.0620619,0.273311,0.198829
195008,273.894,34.6185,0.298951,0.0597285,0.383974,0.363431
195009,273.898,34.6174,0.301479,0.0601628,0.30667,0.279901
195010,273.888,34.6218,0.305026,0.0608591,0.225299,0.195271
195011,273.887,34.621,0.307293,0.0621169,0.139352,0.072133
195012,273.898,34.6206,0.308391,0.0628922,0.143269,0.0649317
195101,273.903,34.6228,0.311022,0.06319,0.146074,0.0913658
195102,273.908,34.6262,0.308501,0.0627604,0.208978,0.149781
195103,273.891,34.6283,0.307559,0.062966,0.161061,0.0689548
195104,273.881,34.6282,0.306408,0.0619831,0.210712,0.184188
195105,273.884,34.6289,0.307066,0.0619851,0.202159,0.155113
195106,273.866,34.6262,0.298933,0.0615251,0.321051,0.286853
195107,273.871,34.6213,0.296898,0.0615149,0.293135,0.270271
195108,273.891,34.619,0.296676,0.0605376,0.328326,0.274659
195109,273.906,34.6212,0.297625,0.0598513,0.32268,0.238224
195110,273.905,34.6229,0.302261,0.0611247,0.181818,0.153809
195111,273.894,34.6223,0.307423,0.0621905,0.0978901,0.070951
195112,273.904,34.6234,0.308554,0.0625825,0.150532,0.108813
195201,273.893,34.6241,0.307077,0.0627404,0.196038,0.148754
195202,273.888,34.628,0.304039,0.0627779,0.203664,0.166902
195203,273.883,34.6281,0.305678,0.061167,0.184321,0.154295
195204,273.882,34.6294,0.306774,0.0621153,0.160957,0.130031
195205,273.878,34.6282,0.306338,0.0622914,0.195513,0.14355
195206,273.872,34.6263,0.300431,0.0620762,0.22555,0.181837
195207,273.877,34.6201,0.296576,0.0611775,0.290548,0.277141
195208,273.888,34.6194,0.295592,0.0600043,0.364532,0.335384
195209,273.901,34.6184,0.299032,0.0602439,0.340386,0.290566
195210,273.876,34.6196,0.303968,0.0616325,0.237387,0.151923
195211,273.885,34.6209,0.30746,0.062511,0.133139,0.0761316
195212,273.888,34.6225,0.306922,0.0626139,0.171177,0.119722
195301,273.884,34.6253,0.308975,0.0629962,0.159912,0.114478
195302,273.893,34.6284,0.308405,0.0631424,0.159482,0.12554
195303,273.897,34.6294,0.307556,0.0628731,0.189288,0.154125
195304,273.878,34.6286,0.307789,0.062562,0.184152,0.169819
195305,273.889,34.6284,0.306494,0.062186,0.202668,0.179605
195306,273.874,34.6256,0.301918,0.0619523,0.232185,0.195259
195307,273.878,34.6208,0.298365,0.0615086,0.328339,0.307222
195308,273.898,34.6206,0.298531,0.0610434,0.383068,0.344165
195309,273.904,34.6211,0.29705,0.0604061,0.367358,0.345169
195310,273.882,34.6212,0.300904,0.0611632,0.293142,0.250475
195311,273.875,34.62,0.303998,0.0620305,0.171187,0.149166
195312,273.894,34.6202,0.306147,0.0628314,0.170205,0.135043
195401,273.899,34.6246,0.304997,0.0627543,0.184718,0.147599
195402,273.9,34.6268,0.301229,0.0626875,0.227206,0.162043
195403,273.897,34.6279,0.301913,0.0625476,0.176389,0.175296
195404,273.896,34.6305,0.304166,0.0614309,0.265637,0.276204
195405,273.892,34.63,0.30177,0.0610212,0.2717,0.275553
195406,273.885,34.6253,0.29945,0.0604425,0.279624,0.299548
195407,273.89,34.6237,0.299068,0.0606138,0.317861,0.316294
195408,273.893,34.6214,0.29613,0.058923,0.406582,0.403881
195409,273.9,34.6194,0.295961,0.0586804,0.373758,0.323174
195410,273.9,34.6206,0.299489,0.0597104,0.234993,0.270082
195411,273.874,34.6217,0.304471,0.0606084,0.211993,0.228183
195412,273.89,34.6208,0.305772,0.0610204,0.199096,0.220836
195501,273.889,34.6198,0.306104,0.0613667,0.351149,0.216174
195502,273.865,34.6208,0.302814,0.0615118,0.313915,0.250911
195503,273.88,34.6249,0.298194,0.0613427,0.310539,0.252268
195504,273.876,34.6269,0.302056,0.06177,0.285905,0.256673
195505,273.872,34.6283,0.300576,0.0616504,0.277773,0.226826
195506,273.85,34.6259,0.296432,0.0615703,0.294869,0.25915
195507,273.852,34.6212,0.293729,0.0611636,0.356314,0.324845
195508,273.874,34.6183,0.295494,0.0603235,0.370084,0.35989
195509,273.877,34.6196,0.294844,0.0600658,0.374884,0.362845
195510,273.884,34.6218,0.297879,0.060727,0.288532,0.276171
195511,273.87,34.6247,0.301954,0.0615504,0.216539,0.177205
195512,273.874,34.6233,0.301215,0.0619959,0.307365,0.190389
195601,273.893,34.6235,0.300949,0.0623554,0.296974,0.225518
195602,273.877,34.626,0.300237,0.0624412,0.296064,0.222028
195603,273.877,34.6299,0.294719,0.0617668,0.344881,0.265655
195604,273.852,34.6293,0.297579,0.0617974,0.235647,0.181938
195605,273.864,34.63,0.296872,0.0616549,0.269907,0.233691
195606,273.862,34.6263,0.29725,0.0615527,0.257691,0.221951
195607,273.862,34.6245,0.294395,0.0615603,0.318446,0.303694
195608,273.885,34.6197,0.293234,0.0612707,0.355896,0.32853
195609,273.901,34.6208,0.294435,0.0611307,0.342807,0.316918
195610,273.888,34.6226,0.297414,0.0614145,0.351136,0.267574
195611,273.875,34.6218,0.299241,0.0618849,0.238722,0.19542
195612,273.883,34.6228,0.294492,0.0622339,0.368257,0.225397
195701,273.9,34.627,0.292971,0.0611708,0.436004,0.269224
195702,273.886,34.6278,0.293559,0.0614081,0.431811,0.257061
195703,273.884,34.6297,0.294637,0.0612554,0.320436,0.252618
195704,273.888,34.6321,0.295869,0.0615285,0.231091,0.222979
195705,273.886,34.6304,0.297617,0.0614399,0.235521,0.231193
195706,273.881,34.6261,0.295754,0.0612511,0.308198,0.252981
195707,273.887,34.6243,0.291986,0.0599234,0.353403,0.339599
195708,273.892,34.6187,0.292694,0.0596858,0.38987,0.357703
195709,273.893,34.6188,0.295623,0.0599531,0.383587,0.355075
195710,273.864,34.6229,0.295788,0.0601523,0.302549,0.25615
195711,273.872,34.6226,0.295737,0.0601175,0.290429,0.243075
195712,273.878,34.624,0.297892,0.060713,0.311638,0.234219
195801,273.868,34.6252,0.29228,0.0614711,0.391499,0.255607
195802,273.843,34.6264,0.288193,0.0613622,0.491379,0.333807
195803,273.861,34.6304,0.283078,0.0604079,0.402993,0.322801
195804,273.856,34.6334,0.28516,0.0596127,0.346228,0.348957
195805,273.859,34.6334,0.291173,0.0602323,0.241394,0.245569
195806,273.863,34.629,0.291145,0.0596077,0.303767,0.303056
195807,273.879,34.6258,0.292139,0.0597231,0.303301,0.272301
195808,273.893,34.6248,0.290752,0.0588315,0.385329,0.388584
195809,273.894,34.6244,0.289272,0.058099,0.407694,0.39436
195810,273.877,34.6249,0.293279,0.059785,0.252428,0.175838
195811,273.859,34.6261,0.296418,0.0611264,0.226564,0.156041
195812,273.877,34.6281,0.296839,0.0619001,0.245758,0.157484
195901,273.892,34.6296,0.288881,0.0621697,0.436171,0.21782
195902,273.882,34.6311,0.288585,0.0624611,0.48352,0.159662
195903,273.884,34.6324,0.292506,0.062382,0.306752,0.238553
195904,273.872,34.6326,0.292077,0.0619624,0.26015,0.227893
195905,273.876,34.6306,0.29293,0.0617051,0.24539,0.21574
195906,273.866,34.6269,0.294058,0.0611426,0.290295,0.272806
195907,273.878,34.6244,0.29289,0.0605547,0.320661,0.310583
195908,273.894,34.6213,0.289624,0.0593179,0.387014,0.385085
195909,273.893,34.6223,0.288703,0.0586553,0.409734,0.378683
195910,273.874,34.6231,0.290555,0.0597688,0.352512,0.322811
195911,273.891,34.6222,0.294313,0.0605981,0.263455,0.199244
195912,273.903,34.6236,0.294672,0.060932,0.302498,0.219289
196001,273.903,34.6248,0.295405,0.0612501,0.33459,0.264963
196002,273.915,34.6295,0.295168,0.0615496,0.386855,0.295603
196003,273.9,34.6296,0.295012,0.0613752,0.333403,0.265167
196004,273.893,34.6346,0.295989,0.0611526,0.28357,0.237522
196005,273.904,34.6348,0.296297,0.0606897,0.319037,0.268514
196006,273.885,34.6304,0.296604,0.061255,0.244247,0.216103
196007,273.899,34.6256,0.297287,0.0616544,0.259835,0.243626
196008,273.909,34.6233,0.292772,0.0598652,0.379936,0.362105
196009,273.91,34.6201,0.291249,0.0587022,0.401625,0.379509
196010,273.904,34.6213,0.294077,0.0591578,0.33818,0.281342
196011,273.889,34.6223,0.296554,0.0602575,0.264534,0.217925
196012,273.886,34.6223,0.295321,0.060612,0.359543,0.252051
196101,273.874,34.6284,0.293555,0.060847,0.429014,0.296605
196102,273.859,34.6289,0.291428,0.0603667,0.466216,0.35376
196103,273.843,34.6326,0.293457,0.0602928,0.434589,0.311483
196104,273.825,34.6371,0.292903,0.0587802,0.3699,0.35504
196105,273.86,34.6381,0.294007,0.0593838,0.291455,0.288881
196106,273.843,34.6307,0.295465,0.0602245,0.253311,0.235512
196107,273.854,34.6273,0.296889,0.0609688,0.285083,0.23889
196108,273.877,34.6253,0.294423,0.0605122,0.389762,0.370189
196109,273.883,34.6237,0.290924,0.059153,0.4347,0.400625
196110,273.885,34.6245,0.294672,0.0599595,0.333161,0.302837
196111,273.876,34.6226,0.296953,0.0608214,0.341493,0.272646
196112,273.904,34.6239,0.296601,0.0610457,0.370542,0.241839
196201,273.891,34.6297,0.295589,0.0614793,0.3809,0.30061
