year,700-6000m_allLat,700-6000m_allLat_se,"2000-6000m_allLat	",2000-6000m_allLat_se
1850,0,38.44021236,0,3.918631807
1851,0,38.44021236,0,3.918631807
1852,0,38.44021236,0,3.918631807
1853,0,38.44021236,0,3.918631807
1854,0,38.44021236,0,3.918631807
1855,0,38.44021236,0,3.918631807
1856,0,38.44021236,0,3.918631807
1857,0,38.44021236,0,3.918631807
1858,0,38.44021236,0,3.918631807
1859,0,38.44021236,0,3.918631807
1860,0,38.44021236,0,3.918631807
1861,0,38.44021236,0,3.918631807
1862,0,38.44021236,0,3.918631807
1863,0,38.44021236,0,3.918631807
1864,0,38.44021236,0,3.918631807
1865,0,38.44021236,0,3.918631807
1866,0,38.44021236,0,3.918631807
1867,0,38.44021236,0,3.918631807
1868,0,38.44021236,0,3.918631807
1869,0,38.44021236,0,3.918631807
1870,0,26.01326382,0,2.605894996
1871,0.100974805,27.3630067,0.018820312,2.562494023
1872,0.407612121,23.58370199,0.091372587,2.423297532
1873,0.767558138,35.15528391,0.194615796,2.665993336
1874,1.274915924,34.75859752,0.329517834,2.657056749
1875,1.911539617,40.00095515,0.490226985,2.529255954
1876,2.862161968,29.21464247,0.714867599,2.71850266
1877,3.962079198,32.55405544,0.987791338,2.602848048
1878,5.08375565,30.4540578,1.287733191,2.464353015
1879,5.975680814,30.26056709,1.566248099,2.5591972
1880,6.496146053,25.86637311,1.783294125,2.677175899
1881,6.337689925,30.30488006,1.859193533,2.60660291
1882,5.662426451,30.31636119,1.793595429,2.660755192
1883,4.688962272,25.98949543,1.624974207,2.655531789
1884,3.687247214,30.6893749,1.406793897,2.477907964
1885,2.933265313,26.12401039,1.202925396,2.586967356
1886,2.877600071,35.67057303,1.123666412,2.824150975
1887,3.527636233,28.92228046,1.21028297,2.918631807
1888,4.459280817,31.35458067,1.396931384,2.411494771
1889,5.397224556,32.10940663,1.619431513,2.660055757
1890,6.219120835,28.29683434,1.847576188,2.768838732
1891,6.758923292,29.2017237,2.040395298,2.441223917
1892,7.014919481,34.13625072,2.182345843,2.548691482
1893,7.075810001,30.99036528,2.279673104,2.623887487
1894,7.199404469,31.72923153,2.377986509,2.53030688
1895,7.328350591,30.70581255,2.466633746,2.611183974
1896,7.437790056,42.00464527,2.531188599,2.488471799
1897,7.71323446,32.04136001,2.601849122,2.559135489
1898,8.45155216,30.44892055,2.758911968,2.66348932
1899,9.203409422,28.97123327,2.94730124,2.751526993
1900,9.967214417,39.66194366,3.155938628,2.437271049
1901,10.64086448,30.10690575,3.373102662,2.476363302
1902,10.67766499,28.55436335,3.493495319,2.512928519
1903,10.02452634,28.34926676,3.470209712,2.508503561
1904,9.129422972,33.65464258,3.369995456,2.710084862
1905,8.075462052,24.84099121,3.221568543,2.536893082
1906,6.869158511,36.56853881,3.024947755,2.716439541
1907,5.963959936,24.98772009,2.862921217,2.682811857
1908,5.45603563,32.60435579,2.780141675,2.415965795
1909,4.97392784,33.80346797,2.717828051,2.51386007
1910,4.436852009,26.9488702,2.648838514,2.655727231
1911,3.85330758,34.64965082,2.575156687,2.494392812
1912,2.913706224,29.52404772,2.438230467,2.505889049
1913,1.690138698,27.15763689,2.227281461,2.585709811
1914,0.85334283,37.6042566,2.078116148,2.583608464
1915,0.447649305,35.68561563,2.037052393,2.663720174
1916,0.232683322,29.55272585,2.065304391,2.541667477
1917,-0.009855006,30.14857235,2.103944143,2.78402433
1918,-0.318597829,32.92556934,2.127877741,2.690172116
1919,-1.220597479,31.15737919,2.019850362,2.575636268
1920,-2.724071099,25.91785047,1.741929431,2.441540121
1921,-4.389019628,22.5033271,1.365459271,1.851554251
1922,-5.523939571,21.65588432,1.048106028,1.961703834
1923,-6.215496041,20.89285664,0.825107724,2.032535631
1924,-6.557281242,29.38559837,0.686566362,1.792555359
1925,-6.371527595,27.05684016,0.674101521,2.071790659
1926,-5.753677618,25.10305396,0.792035705,2.015224138
1927,-5.066248947,25.13241257,0.980875554,2.065377043
1928,-4.495445624,26.02968598,1.190986038,1.891029009
1929,-3.942460551,18.95848526,1.431382638,1.958218354
1930,-3.441040155,21.84732335,1.691829099,2.14310174
1931,-3.017237232,26.71678118,1.957544097,2.138217275
1932,-2.799483783,20.50626653,2.194024474,2.031826773
1933,-2.769689669,25.52827721,2.386982451,1.932914472
1934,-2.713173895,31.96416945,2.568891027,2.027095814
1935,-2.70616983,18.44367813,2.731388151,1.886712623
1936,-2.885273303,24.86804794,2.840836247,1.774675349
1937,-3.016989174,23.40617553,2.924983491,1.910073682
1938,-2.795034627,27.54107957,3.050665957,1.984308392
1939,-2.28559629,25.72486658,3.221451935,2.003168244
1940,-1.496666809,19.91255013,3.43997134,1.769713902
1941,-0.534489844,25.79319819,3.696560971,1.916067002
1942,0.414377005,23.62853024,3.953670325,1.944950929
1943,1.389547154,22.23442707,4.205783419,1.786142964
1944,2.377068155,16.97413128,4.448986701,2.02334671
1945,3.242154546,17.41925297,4.646977624,1.964195066
1946,4.158668793,26.077613,4.811636579,1.877316662
1947,5.27520725,21.3438291,4.982194488,1.885216766
1948,6.269134219,22.79030683,5.106317345,1.982578783
1949,7.254417406,20.59781329,5.195297265,2.002771028
1950,8.408240454,20.83745996,5.293233396,1.960069638
1951,9.974341788,23.69454769,5.459751925,1.837368941
1952,11.87359465,25.44577246,5.693370649,1.97866518
1953,14.08583842,26.64673262,5.994633112,1.837259902
1954,16.42907808,20.27080545,6.332211722,2.165933058
1955,18.75795481,10.66635691,6.674894655,1.785065501
1956,20.8650271,22.83828682,6.983279767,1.86653641
1957,22.86458445,26.4901384,7.275748523,1.974373434
1958,24.78619132,27.01173156,7.565473374,1.940134221
1959,26.68844388,23.32866585,7.869638207,2.189862571
1960,28.40774555,23.64656177,8.158011875,1.926415656
1961,29.85665973,22.87782184,8.402485636,2.021576134
1962,31.03519794,24.93616846,8.584473584,1.878181105
1963,32.32770703,25.30326829,8.764344271,1.973599347
1964,33.86118893,28.25842213,8.973586992,1.841609487
1965,35.71453758,23.31651676,9.240130263,1.928800277
1966,37.58398627,28.6978989,9.516895717,2.085037635
1967,39.31051639,24.57706264,9.770886843,2.064789642
1968,40.48860132,23.08319996,9.924139775,1.851004956
1969,40.97966331,26.26839552,9.9232546,2.019793057
1970,40.95352123,13.81573321,9.779164926,1.224011376
1971,40.63029715,15.08294968,9.528517866,1.329253269
1972,40.38873403,15.39983504,9.252340297,1.185565364
1973,40.46885903,16.32617459,9.029805093,1.300547166
1974,40.7592505,15.37508381,8.876362713,1.391239525
1975,41.2686285,15.5235498,8.792131148,1.319488804
1976,42.3972203,13.35176278,8.857481297,1.177176665
1977,43.7313879,14.21401072,9.006862109,1.353986759
1978,45.30154507,19.36667345,9.212988782,1.3231149
1979,47.1882888,15.16855669,9.480086792,1.267145059
1980,49.07810205,16.89542556,9.752805736,1.34883074
1981,50.32663927,15.80143417,9.887052609,1.303108552
1982,51.08427736,17.54735815,9.867288241,1.222145643
1983,51.55130284,16.02984567,9.727183678,1.246727407
1984,51.99011185,15.47054134,9.536573703,1.342857584
1985,52.61423146,16.86813042,9.37067049,1.350262123
1986,53.9318604,17.28189741,9.354619551,1.292287839
1987,55.78574568,12.74861104,9.503849952,1.290026756
1988,57.44964201,14.6233165,9.685513411,1.348512591
1989,58.73102531,17.35172241,9.815812509,1.316123964
1990,59.72342757,13.24539183,9.880137212,1.245656812
1991,60.22461355,14.43415844,9.829498999,1.196641404
1992,60.54436497,20.16451878,9.698283337,1.264517049
1993,61.20793731,13.17455161,9.595418402,1.236336523
1994,62.21870509,11.83959261,9.549870576,1.322573836
1995,63.80858655,15.19075563,9.618356854,1.277785756
1996,66.20235412,16.85714148,9.877919798,1.404754014
1997,69.0916699,18.08527415,10.30776789,1.279340447
1998,71.98362457,18.10140722,10.81077828,1.367728836
1999,74.80657838,14.68652872,11.34972536,1.279274216
2000,77.44355046,15.4384241,11.89571084,1.272893363
2001,79.79506502,14.12351595,12.4078421,1.180372892
2002,82.26357672,12.01695062,12.94589699,1.37386594
2003,85.12310704,15.59433805,13.58304062,1.325809638
2004,88.30783239,17.57802645,14.32489961,1.207837141
2005,91.63006722,15.4654601,15.12729116,1.322502471
2006,94.94066041,14.1507826,15.95013739,1.363479007
2007,97.84761613,11.37155938,16.7089115,1.311478964
2008,100.6679815,18.80423782,17.43829354,1.410256349
2009,103.7169882,16.83205167,18.2186701,1.277340079
2010,106.5803495,18.65964247,18.99207749,1.384697154
2011,109.3407473,17.19511743,19.7596517,1.340815668
2012,112.0172822,13.38760009,20.51952608,1.406299249
2013,114.2239833,14.86520811,21.19832162,1.318802854
2014,115.3647814,17.64893834,21.64976343,1.288406121
2015,116.2163946,13.60600252,21.98121186,1.312974465
2016,116.8496481,13.14437708,22.2288261,1.327418175
2017,117.4074052,17.38069662,22.41943163,1.333142635
2018,117.8471526,12.86031946,22.54980844,1.369034092